County,State,Cases,Deaths,Recovered
Venango,Pennsylvania,5,0,0
Warren,Pennsylvania,1,0,0
Washington,Pennsylvania,66,0,0
Wayne,Pennsylvania,53,0,0
Westmoreland,Pennsylvania,202,5,0
Wyoming,Pennsylvania,6,0,0
York,Pennsylvania,283,3,0
Barrington,Rhode Island,17,0,0
Bristol,Rhode Island,14,0,0
Burrillville,Rhode Island,22,0,0
Central Falls,Rhode Island,26,0,0
Charlestown,Rhode Island,1,0,0
Coventry,Rhode Island,42,0,0
Cranston,Rhode Island,112,0,0
Cumberland,Rhode Island,40,0,0
East Greenwich,Rhode Island,8,0,0
East Providence,Rhode Island,49,0,0
Exeter,Rhode Island,5,0,0
Foster,Rhode Island,1,0,0
Glocester,Rhode Island,1,0,0
Hopkinton,Rhode Island,1,0,0
Jamestown,Rhode Island,6,0,0
Johnston,Rhode Island,29,0,0
Lincoln,Rhode Island,16,0,0
Little Compton,Rhode Island,1,0,0
Middletown,Rhode Island,11,0,0
Narragansett,Rhode Island,10,0,0
New Shoreham,Rhode Island,1,0,0
Newport,Rhode Island,15,0,0
North Kingstown,Rhode Island,42,0,0
North Providence,Rhode Island,98,0,0
North Smithfield,Rhode Island,6,0,0
Pawtucket,Rhode Island,156,0,0
Portsmouth,Rhode Island,12,0,0
Providence,Rhode Island,345,0,0
Richmond,Rhode Island,0,0,0
Scituate,Rhode Island,7,0,0
Smithfield,Rhode Island,22,0,0
South Kingstown,Rhode Island,23,0,0
Tiverton,Rhode Island,12,0,0
Warren,Rhode Island,6,0,0
Warwick,Rhode Island,67,0,0
West Greenwich,Rhode Island,1,0,0
West Warwick,Rhode Island,34,0,0
Westerly,Rhode Island,17,0,0
Woonsocket,Rhode Island,27,0,0
Abbeville,South Carolina,7,0,0
Aiken,South Carolina,48,1,0
Allendale,South Carolina,4,0,0
Anderson,South Carolina,100,5,0
Bamberg,South Carolina,6,0,0
Barnwell,South Carolina,5,0,0
Beaufort,South Carolina,186,5,0
Berkeley,South Carolina,67,1,0
Calhoun,South Carolina,6,1,0
Charleston,South Carolina,328,1,0
Cherokee,South Carolina,8,0,0
Chester,South Carolina,17,0,0
Chesterfield,South Carolina,22,0,0
Clarendon,South Carolina,80,3,0
Colleton,South Carolina,15,0,0
Darlington,South Carolina,33,0,0
Dillon,South Carolina,5,0,0
Dorchester,South Carolina,65,0,0
Edgefield,South Carolina,10,0,0
Fairfield,South Carolina,18,0,0
Florence,South Carolina,64,6,0
Georgetown,South Carolina,28,1,0
Greenville,South Carolina,308,6,0
Greenwood,South Carolina,16,0,0
Hampton,South Carolina,6,0,0
Horry,South Carolina,124,7,0
Jasper,South Carolina,11,0,0
Kershaw,South Carolina,177,3,0
Lancaster,South Carolina,61,0,0
Laurens,South Carolina,11,1,0
Lee,South Carolina,27,3,0
Lexington,South Carolina,184,6,0
McCormick,South Carolina,3,1,0
Marion,South Carolina,5,1,0
Marlboro,South Carolina,11,0,0
Newberry,South Carolina,13,1,0
Oconee,South Carolina,12,0,0
Orangeburg,South Carolina,37,0,0
Pickens,South Carolina,27,0,0
Richland,South Carolina,452,10,0
Saluda,South Carolina,6,0,0
Spartanburg,South Carolina,150,4,0
Sumter,South Carolina,142,3,0
Union,South Carolina,20,0,0
Williamsburg,South Carolina,15,0,0
York,South Carolina,125,2,0
Aurora,South Dakota,1,0,1
Beadle,South Dakota,22,0,19
Bon Homme,South Dakota,3,0,2
Brookings,South Dakota,7,0,7
Brown,South Dakota,14,0,9
Charles Mix,South Dakota,3,0,1
Clark,South Dakota,1,0,1
Clay,South Dakota,6,0,3
Codington,South Dakota,12,0,11
Corson,South Dakota,1,0,0
Davison,South Dakota,3,0,3
Deuel,South Dakota,1,0,1
Fall River,South Dakota,1,0,1
Faulk,South Dakota,1,0,1
Hamlin,South Dakota,1,0,1
Hughes,South Dakota,4,0,3
Hutchinson,South Dakota,2,0,2
Jerauld,South Dakota,1,0,0
Lake,South Dakota,2,0,1
Lawrence,South Dakota,9,0,8
Lincoln,South Dakota,38,0,16
Lyman,South Dakota,2,0,1
Marshall,South Dakota,1,0,1
McCook,South Dakota,2,0,1
Meade,South Dakota,1,0,1
Miner,South Dakota,1,0,0
Minnehaha,South Dakota,352,0,56
Oglala Lakota,South Dakota,1,0,0
Pennington,South Dakota,8,0,5
Roberts,South Dakota,4,0,3
Spink,South Dakota,3,0,2
Todd,South Dakota,1,0,1
Turner,South Dakota,5,0,1
Union,South Dakota,3,0,2
Anderson,Texas,2,0,0
Andrews,Texas,11,0,0
Angelina,Texas,16,0,0
Aransas,Texas,2,0,0
Archer,Texas,0,0,0
Armstrong,Texas,0,0,0
Atascosa,Texas,7,0,0
Austin,Texas,8,0,0
Bailey,Texas,0,0,0
Bandera,Texas,1,0,0
Bastrop,Texas,19,1,0
Baylor,Texas,0,0,0
Bee,Texas,1,0,0
Bell,Texas,84,3,0
Bexar,Texas,615,22,0
Blanco,Texas,4,0,0
Borden,Texas,0,0,0
Bosque,Texas,0,0,0
Bowie,Texas,29,1,0
Brazoria,Texas,199,2,0
Brazos,Texas,114,9,0
Brewster,Texas,0,0,0
Briscoe,Texas,0,0,0
Brooks,Texas,0,0,0
Brown,Texas,8,0,0
Burleson,Texas,6,0,0
Burnet,Texas,6,0,0
Caldwell,Texas,6,0,0
Calhoun,Texas,14,0,0
Callahan,Texas,1,0,0
Cameron,Texas,147,3,0
Camp,Texas,3,0,0
Carson,Texas,0,0,0
Cass,Texas,4,0,0
Castro,Texas,10,1,0
Chambers,Texas,24,0,0
Cherokee,Texas,6,0,0
Childress,Texas,0,0,0
Clay,Texas,1,0,0
Cochran,Texas,0,0,0
Coke,Texas,0,0,0
Coleman,Texas,0,0,0
Collin,Texas,406,6,0
Collingsworth,Texas,0,0,0
Colorado,Texas,6,0,0
Comal,Texas,34,4,0
Comanche,Texas,3,0,0
Concho,Texas,1,0,0
Cooke,Texas,1,0,0
Coryell,Texas,18,0,0
Cottle,Texas,0,0,0
Crane,Texas,2,0,0
Crockett,Texas,0,0,0
Crosby,Texas,1,0,0
Culberson,Texas,0,0,0
Dallam,Texas,1,0,0
Dallas,Texas,1432,22,0
Dawson,Texas,5,1,0
Deaf Smith,Texas,7,0,0
Delta,Texas,1,0,0
Denton,Texas,426,9,0
De Witt,Texas,8,0,0
Dickens,Texas,1,0,0
Dimmit,Texas,0,0,0
Donley,Texas,21,0,0
Duval,Texas,0,0,0
Eastland,Texas,3,0,0
Ector,Texas,39,1,0
Edwards,Texas,0,0,0
Ellis,Texas,58,2,0
El Paso,Texas,225,1,0
Erath,Texas,10,1,0
Falls,Texas,1,0,0
Fannin,Texas,5,0,0
Fayette,Texas,9,0,0
Fisher,Texas,0,0,0
Floyd,Texas,1,0,0
Foard,Texas,0,0,0
Fort Bend,Texas,485,10,0
Franklin,Texas,1,0,0
Freestone,Texas,0,0,0
Frio,Texas,1,0,0
Gaines,Texas,1,0,0
Galveston,Texas,308,7,0
Garza,Texas,0,0,0
Gillespie,Texas,1,0,0
Glasscock,Texas,0,0,0
Goliad,Texas,4,0,0
Gonzales,Texas,2,0,0
Gray,Texas,12,0,0
Grayson,Texas,17,0,0
Gregg,Texas,37,0,0
Grimes,Texas,6,0,0
Guadalupe,Texas,47,0,0
Hale,Texas,9,1,0
Hall,Texas,0,0,0
Hamilton,Texas,1,0,0
Hansford,Texas,1,0,0
Hardeman,Texas,0,0,0
Hardin,Texas,41,1,0
Harris,Texas,3047,34,0
Harrison,Texas,12,1,0
Hartley,Texas,0,0,0
Haskell,Texas,0,0,0
Hays,Texas,79,0,0
Hemphill,Texas,1,0,0
Henderson,Texas,8,0,0
Hidalgo,Texas,146,1,0
Hill,Texas,8,0,0
Hockley,Texas,12,1,0
Hood,Texas,12,1,0
Hopkins,Texas,4,0,0
Houston,Texas,0,0,0
Howard,Texas,1,0,0
Hudspeth,Texas,0,0,0
Hunt,Texas,15,0,0
Hutchinson,Texas,2,0,0
Irion,Texas,0,0,0
Jack,Texas,1,0,0
Jackson,Texas,4,0,0
Jasper,Texas,3,0,0
Jeff Davis,Texas,0,0,0
Jefferson,Texas,94,5,0
Jim Hogg,Texas,0,0,0
Jim Wells,Texas,2,0,0
Johnson,Texas,27,1,0
Jones,Texas,2,0,0
Karnes,Texas,2,0,0
Kaufman,Texas,24,0,0
Kendall,Texas,10,0,0
Kenedy,Texas,0,0,0
Kent,Texas,0,0,0
Kerr,Texas,2,0,0
Kimble,Texas,0,0,0
King,Texas,0,0,0
Kinney,Texas,0,0,0
Kleberg,Texas,2,0,0
Knox,Texas,1,0,0
Lamar,Texas,8,0,0
Lamb,Texas,1,0,0
Lampasas,Texas,3,0,0
La Salle,Texas,0,0,0
Lavaca,Texas,4,0,0
Lee,Texas,2,0,0
Leon,Texas,3,0,0
Liberty,Texas,16,0,0
Limestone,Texas,9,1,0
Lipscomb,Texas,0,0,0
Live Oak,Texas,3,0,0
Llano,Texas,3,0,0
Loving,Texas,0,0,0
Lubbock,Texas,234,9,0
Lynn,Texas,5,0,0
McCulloch,Texas,2,0,0
McLennan,Texas,66,2,0
McMullen,Texas,0,0,0
Madison,Texas,0,0,0
Marion,Texas,0,0,0
Martin,Texas,2,0,0
Mason,Texas,1,0,0
Matagorda,Texas,38,3,0
Maverick,Texas,8,0,0
Medina,Texas,10,1,0
Menard,Texas,0,0,0
Midland,Texas,31,1,0
Milam,Texas,7,0,0
Mills,Texas,0,0,0
Mitchell,Texas,1,0,0
Montague,Texas,1,0,0
Montgomery,Texas,231,4,0
Moore,Texas,21,0,0
Morris,Texas,3,0,0
Motley,Texas,0,0,0
Nacogdoches,Texas,29,2,0
Navarro,Texas,11,2,0
Newton,Texas,1,0,0
Nolan,Texas,0,0,0
Nueces,Texas,72,0,0
Ochiltree,Texas,0,0,0
Oldham,Texas,3,1,0
Orange,Texas,30,0,0
Palo Pinto,Texas,4,0,0
Panola,Texas,10,1,0
Parker,Texas,11,0,0
Parmer,Texas,0,0,0
Pecos,Texas,1,0,0
Polk,Texas,8,0,0
Potter,Texas,59,1,0
Presidio,Texas,0,0,0
Rains,Texas,1,0,0
Randall,Texas,56,2,0
Reagan,Texas,0,0,0
Real,Texas,0,0,0
Red River,Texas,0,0,0
Reeves,Texas,0,0,0
Refugio,Texas,0,0,0
Roberts,Texas,0,0,0
Robertson,Texas,2,0,0
Rockwall,Texas,16,0,0
Runnels,Texas,0,0,0
Rusk,Texas,14,0,0
Sabine,Texas,0,0,0
San Augustine,Texas,9,1,0
San Jacinto,Texas,3,0,0
San Patricio,Texas,7,0,0
San Saba,Texas,0,0,0
Schleicher,Texas,0,0,0
Scurry,Texas,0,0,0
Shackelford,Texas,0,0,0
Shelby,Texas,31,0,0
Sherman,Texas,0,0,0
Smith,Texas,88,1,0
Somervell,Texas,0,0,0
Starr,Texas,7,0,0
Stephens,Texas,1,0,0
Sterling,Texas,0,0,0
Stonewall,Texas,0,0,0
Sutton,Texas,0,0,0
Swisher,Texas,3,0,0
Tarrant,Texas,637,20,0
Taylor,Texas,51,1,0
Terrell,Texas,0,0,0
Terry,Texas,6,0,0
Throckmorton,Texas,0,0,0
Titus,Texas,6,0,0
Tom Green,Texas,32,1,0
Travis,Texas,642,7,0
Trinity,Texas,3,0,0
Tyler,Texas,1,0,0
Upshur,Texas,6,0,0
Upton,Texas,0,0,0
Uvalde,Texas,7,0,0
Val Verde,Texas,6,0,0
Van Zandt,Texas,10,1,0
Victoria,Texas,73,0,0
Walker,Texas,13,0,0
Waller,Texas,13,0,0
Ward,Texas,0,0,0
Washington,Texas,34,1,0
Webb,Texas,166,6,0
Wharton,Texas,20,0,0
Wheeler,Texas,0,0,0
Wichita,Texas,53,0,0
Wilbarger,Texas,0,0,0
Willacy,Texas,5,1,0
Williamson,Texas,103,4,0
Wilson,Texas,10,0,0
Winkler,Texas,1,0,0
Wise,Texas,4,0,0
Wood,Texas,5,0,0
Yoakum,Texas,0,0,0
Young,Texas,3,0,0
Zapata,Texas,3,0,0
Zavala,Texas,0,0,0
Bear River,Utah,42,0,0
Central Utah,Utah,6,0,0
Davis County,Utah,180,0,0
Salt Lake County,Utah,1011,0,0
San Juan,Utah,6,0,0
Southeast Utah,Utah,4,0,0
Southwest Utah,Utah,52,0,0
Summit County,Utah,296,0,0
Tooele County,Utah,28,0,0
TriCounty,Utah,8,0,0
Utah County,Utah,283,0,0
Wasatch County,Utah,96,0,0
Weber-Morgan,Utah,90,0,0
Prince William,Virginia,337,0,0
Henrico,Virginia,342,0,0
Fairfax,Virginia,777,0,0
Arlington,Virginia,312,0,0
Virginia Beach,Virginia,224,0,0
Loudoun,Virginia,274,0,0
Richmond City,Virginia,139,0,0
Chesapeake,Virginia,109,0,0
Alexandria,Virginia,174,0,0
James City,Virginia,125,0,0
Chesterfield,Virginia,179,0,0
Suffolk,Virginia,35,0,0
Portsmouth,Virginia,48,0,0
Norfolk,Virginia,88,0,0
Newport News,Virginia,68,0,0
Manassas City,Virginia,29,0,0
Lynchburg,Virginia,27,0,0
Harrisonburg,Virginia,57,0,0
Hampton,Virginia,62,0,0
Danville,Virginia,20,0,0
Charlottesville,Virginia,28,0,0
York,Virginia,25,0,0
Stafford,Virginia,60,0,0
Spotsylvania,Virginia,43,0,0
Rockingham,Virginia,31,0,0
Prince George,Virginia,26,0,0
Mecklenburg,Virginia,48,0,0
Louisa,Virginia,20,0,0
Isle of Wight,Virginia,24,0,0
Hanover,Virginia,31,0,0
Goochland,Virginia,26,0,0
Frederick,Virginia,62,0,0
Fauquier,Virginia,23,0,0
Botetourt,Virginia,21,0,0
Albemarle,Virginia,43,0,0
Winchester,Virginia,16,0,0
Williamsburg,Virginia,17,0,0
Waynesboro,Virginia,5,0,0
Staunton,Virginia,1,0,0
Salem,Virginia,1,0,0
Roanoke City,Virginia,16,0,0
Radford,Virginia,1,0,0
Poquoson,Virginia,6,0,0
Petersburg,Virginia,13,0,0
Manassas Park,Virginia,7,0,0
Lexington,Virginia,3,0,0
Hopewell,Virginia,14,0,0
Galax,Virginia,1,0,0
Fredericksburg,Virginia,10,0,0
Franklin City,Virginia,6,0,0
Fairfax City,Virginia,1,0,0
Emporia,Virginia,5,0,0
Covington,Virginia,1,0,0
Colonial Heights,Virginia,4,0,0
Buena Vista City,Virginia,4,0,0
Bristol,Virginia,1,0,0
Wythe,Virginia,7,0,0
Wise,Virginia,8,0,0
Westmoreland,Virginia,8,0,0
Washington,Virginia,17,0,0
Warren,Virginia,10,0,0
Tazewell,Virginia,4,0,0
Sussex,Virginia,8,0,0
Surry,Virginia,3,0,0
Southampton,Virginia,5,0,0
Smyth,Virginia,9,0,0
Shenandoah,Virginia,15,0,0
Scott,Virginia,3,0,0
Russell,Virginia,1,0,0
Rockbridge,Virginia,3,0,0
Roanoke County,Virginia,13,0,0
Richmond County,Virginia,5,0,0
Rappahannock,Virginia,1,0,0
Pulaski,Virginia,4,0,0
Prince Edward,Virginia,5,0,0
Powhatan,Virginia,4,0,0
Pittsylvania,Virginia,4,0,0
Page,Virginia,5,0,0
Orange,Virginia,14,0,0
Nottoway,Virginia,3,0,0
Northumberland,Virginia,3,0,0
Northampton,Virginia,4,0,0
New Kent,Virginia,13,0,0
Nelson,Virginia,4,0,0
Montgomery,Virginia,18,0,0
Middlesex,Virginia,3,0,0
Mathews,Virginia,2,0,0
Madison,Virginia,5,0,0
Lunenburg,Virginia,2,0,0
Lee,Virginia,3,0,0
Lancaster,Virginia,1,0,0
King William,Virginia,2,0,0
King George,Virginia,14,0,0
King and Queen,Virginia,2,0,0
Henry,Virginia,5,0,0
Halifax,Virginia,5,0,0
Greensville,Virginia,7,0,0
Greene,Virginia,4,0,0
Gloucester,Virginia,18,0,0
Giles,Virginia,2,0,0
Franklin County,Virginia,13,0,0
Fluvanna,Virginia,15,0,0
Dinwiddie,Virginia,3,0,0
Cumberland,Virginia,8,0,0
Culpeper,Virginia,14,0,0
Craig,Virginia,2,0,0
Clarke,Virginia,3,0,0
Charlotte,Virginia,2,0,0
Charles City,Virginia,7,0,0
Carroll,Virginia,3,0,0
Caroline,Virginia,6,0,0
Campbell,Virginia,7,0,0
Buckingham,Virginia,10,0,0
Buchanan,Virginia,1,0,0
Brunswick,Virginia,2,0,0
Bedford,Virginia,15,0,0
Augusta,Virginia,15,0,0
Appomattox,Virginia,5,0,0
Amherst,Virginia,9,0,0
Amelia,Virginia,9,0,0
Alleghany,Virginia,2,0,0
Accomack,Virginia,12,0,0
Norton,Virginia,0,0,0
Martinsville,Virginia,0,0,0
Falls Church,Virginia,0,0,0
Patrick,Virginia,0,0,0
Highland,Virginia,0,0,0
Grayson,Virginia,0,0,0
Floyd,Virginia,0,0,0
Essex,Virginia,0,0,0
Dickenson,Virginia,0,0,0
Bland,Virginia,0,0,0
Bath,Virginia,0,0,0
Adams,Washington,30,0,0
Asotin,Washington,4,0,0
Benton,Washington,215,21,0
Chelan,Washington,41,2,0
Clallam,Washington,11,0,0
Clark,Washington,194,14,0
Columbia,Washington,1,0,0
Cowlitz,Washington,21,0,0
Douglas,Washington,13,0,0
Ferry,Washington,1,0,0
Franklin,Washington,93,2,0
Garfield,Washington,0,0,0
Grant,Washington,99,2,0
Grays Harbor,Washington,7,0,0
Island,Washington,151,7,0
Jefferson,Washington,28,0,0
King,Washington,3884,257,0
Kitsap,Washington,122,1,0
Kittitas,Washington,13,0,0
Klickitat,Washington,11,1,0
Lewis,Washington,18,2,0
Lincoln,Washington,1,0,0
Mason,Washington,18,0,0
Okanogan,Washington,12,0,0
Pacific,Washington,0,0,0
Pend Oreille,Washington,1,0,0
Pierce,Washington,808,16,0
San Juan,Washington,12,0,0
Skagit,Washington,173,5,0
Skamania,Washington,2,0,0
Snohomish,Washington,1702,62,0
Spokane,Washington,230,13,0
Stevens,Washington,6,0,0
Thurston,Washington,81,1,0
Wahkiakum,Washington,2,0,0
Walla Walla,Washington,16,0,0
Whatcom,Washington,240,21,0
Whitman,Washington,12,0,0
Yakima,Washington,427,19,0
Unassigned,Washington,908,0,0
Sauk,Wisconsin,25,2,0
Pierce,Wisconsin,7,0,0
La Crosse,Wisconsin,25,0,0
Dunn,Wisconsin,8,0,0
Jackson,Wisconsin,10,0,0
Green Lake,Wisconsin,0,0,0
Walworth,Wisconsin,35,0,0
Vernon,Wisconsin,0,0,0
Kenosha,Wisconsin,147,1,0
Milwaukee,Wisconsin,1575,77,0
Ashland,Wisconsin,1,0,0
Oneida,Wisconsin,5,0,0
Waushara,Wisconsin,2,0,0
Washburn,Wisconsin,0,0,0
Lafayette,Wisconsin,2,0,0
Waupaca,Wisconsin,3,1,0
Vilas,Wisconsin,4,0,0
Ozaukee,Wisconsin,71,9,0
Sheboygan,Wisconsin,33,2,0
Washington,Wisconsin,67,3,0
Bayfield,Wisconsin,3,0,0
Portage,Wisconsin,4,0,0
Fond du Lac,Wisconsin,52,2,0
Kewaunee,Wisconsin,1,0,0
Langlade,Wisconsin,0,0,0
Rock,Wisconsin,51,2,0
Crawford,Wisconsin,3,0,0
Eau Claire,Wisconsin,21,0,0
Oconto,Wisconsin,3,0,0
Forest,Wisconsin,0,0,0
Sawyer,Wisconsin,1,0,0
Trempealeau,Wisconsin,1,0,0
Polk,Wisconsin,1,0,0
Green,Wisconsin,9,0,0
Outagamie,Wisconsin,29,2,0
Adams,Wisconsin,2,0,0
Taylor,Wisconsin,0,0,0
Marathon,Wisconsin,12,0,0
Florence,Wisconsin,2,0,0
Barron,Wisconsin,6,0,0
Iron,Wisconsin,1,1,0
Monroe,Wisconsin,8,0,0
Racine,Wisconsin,100,3,0
Shawano,Wisconsin,5,0,0
Dodge,Wisconsin,18,0,0
Dane,Wisconsin,313,12,0
Calumet,Wisconsin,4,0,0
Jefferson,Wisconsin,21,0,0
Burnett,Wisconsin,0,0,0
Chippewa,Wisconsin,18,0,0
Douglas,Wisconsin,7,0,0
Marquette,Wisconsin,2,0,0
Brown,Wisconsin,55,1,0
Richland,Wisconsin,4,0,0
Wood,Wisconsin,2,0,0
Winnebago,Wisconsin,25,1,0
Lincoln,Wisconsin,0,0,0
Pepin,Wisconsin,0,0,0
Iowa,Wisconsin,4,0,0
Marinette,Wisconsin,3,0,0
Price,Wisconsin,0,0,0
Grant,Wisconsin,4,1,0
Columbia,Wisconsin,24,1,0
Clark,Wisconsin,7,0,0
St. Croix,Wisconsin,7,0,0
Juneau,Wisconsin,5,0,0
Rusk,Wisconsin,3,0,0
Waukesha,Wisconsin,193,6,0
Buffalo,Wisconsin,2,1,0
Menominee,Wisconsin,1,0,0
Manitowoc,Wisconsin,3,0,0
Door,Wisconsin,8,0,0
Albany,Wyoming,4,0,0
Big Horn,Wyoming,0,0,0
Campbell,Wyoming,10,0,0
Carbon,Wyoming,4,0,0
Converse,Wyoming,4,0,0
Crook,Wyoming,3,0,0
Fremont,Wyoming,40,0,0
Goshen,Wyoming,3,0,0
Hot Springs&#160;,Wyoming,0,0,0
Johnson,Wyoming,9,0,0
Laramie,Wyoming,58,0,0
Lincoln,Wyoming,4,0,0
Natrona,Wyoming,30,0,0
Niobrara,Wyoming,1,0,0
Park,Wyoming,1,0,0
Platte,Wyoming,0,0,0
Sheridan,Wyoming,12,0,0
Sublette,Wyoming,1,0,0
Sweetwater,Wyoming,7,0,0
Teton,Wyoming,53,0,0
Uinta,Wyoming,4,0,0
Washakie,Wyoming,5,0,0
Weston,Wyoming,0,0,0
